track,outer_fold_id,metric,lambda,alpha_code_parameter,simulated_training,inner_validation_count,mean_inner_smape_percent,std_inner_smape_percent,mean_inner_absolute_log_error,selected_lambda,selection_status,boundary_hit,boundary_side,min_required_inner_validations
official_only_nested,tourist_visits_test_2018,tourist_visits,0.0562341325,0.0562341325,False,4,8.2091510520,0.6018612489,0.0821382125,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2018,tourist_visits,0.1000000000,0.1000000000,False,4,8.4480472076,0.5936543822,0.0845313256,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2018,tourist_visits,0.1778279410,0.1778279410,False,4,8.8646093154,0.5813355958,0.0887047708,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2018,tourist_visits,0.3162277660,0.3162277660,False,4,9.5803623018,0.5656512014,0.0958775750,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2018,tourist_visits,0.5623413252,0.5623413252,False,4,10.7798323655,0.5528865376,0.1079035147,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2018,tourist_visits,1.0000000000,1.0000000000,False,4,12.7088102380,0.5611314287,0.1272603271,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2018,tourist_visits,1.7782794100,1.7782794100,False,4,15.6168230289,0.6351446670,0.1564879782,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2018,tourist_visits,3.1622776602,3.1622776602,False,4,19.6057072350,0.8999355093,0.1966917218,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2018,tourist_visits,5.6234132519,5.6234132519,False,4,24.4321142522,1.5460065439,0.2455585678,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2018,tourist_visits,10.0000000000,10.0000000000,False,4,29.4665778028,2.5997134810,0.2968643441,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2018,tourist_visits,17.7827941004,17.7827941004,False,4,33.9677876305,3.8480326580,0.3430997593,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2018,tourist_visits,31.6227766017,31.6227766017,False,4,37.4662058924,5.0078704307,0.3793253604,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2018,tourist_visits,56.2341325190,56.2341325190,False,4,39.8970602182,5.9082990260,0.4046717232,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2018,tourist_visits,100.0000000000,100.0000000000,False,4,41.4558420787,6.5256584613,0.4210095938,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2018,tourist_visits,177.8279410039,177.8279410039,False,4,42.4039962436,6.9162614425,0.4309821482,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2018,tourist_visits,316.2277660168,316.2277660168,False,4,42.9621664260,7.1515021595,0.4368657824,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2018,tourist_visits,562.3413251903,562.3413251903,False,4,43.2844157165,7.2890934527,0.4402670559,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2018,tourist_visits,1000.0000000000,1000.0000000000,False,4,43.4683642495,7.3682167898,0.4422100829,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2019,tourist_visits,0.0001000000,0.0001000000,False,5,7.5990324459,0.8535971862,0.0760280193,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2019,tourist_visits,0.0001778279,0.0001778279,False,5,7.5994562352,0.8536085881,0.0760322634,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2019,tourist_visits,0.0003162278,0.0003162278,False,5,7.6002098259,0.8536288662,0.0760398104,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2019,tourist_visits,0.0005623413,0.0005623413,False,5,7.6015498414,0.8536649343,0.0760532302,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2019,tourist_visits,0.0010000000,0.0010000000,False,5,7.6039325128,0.8537290984,0.0760770919,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2019,tourist_visits,0.0017782794,0.0017782794,False,5,7.6081687758,0.8538432787,0.0761195168,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2019,tourist_visits,0.0031622777,0.0031622777,False,5,7.6156995303,0.8540465706,0.0761949351,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2019,tourist_visits,0.0056234133,0.0056234133,False,5,7.6290834013,0.8544088541,0.0763289714,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2019,tourist_visits,0.0100000000,0.0100000000,False,5,7.6528586686,0.8550554952,0.0765670766,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2019,tourist_visits,0.0177827941,0.0177827941,False,5,7.6950588877,0.8562127341,0.0769897100,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2019,tourist_visits,0.0316227766,0.0316227766,False,5,7.7698543930,0.8582923834,0.0777388009,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2019,tourist_visits,0.0562341325,0.0562341325,False,5,7.9020825369,0.8620516730,0.0790631444,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2019,tourist_visits,0.1000000000,0.1000000000,False,5,8.1347901455,0.8688895665,0.0813940200,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2019,tourist_visits,0.1778279410,0.1778279410,False,5,8.5411020979,0.8813330273,0.0854643117,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2019,tourist_visits,0.3162277660,0.3162277660,False,5,9.2408638313,0.9034749685,0.0924759715,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2019,tourist_visits,0.5623413252,0.5623413252,False,5,10.4182072471,0.9397479843,0.1042782757,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2019,tourist_visits,1.0000000000,1.0000000000,False,5,12.3242163736,0.9877821435,0.1234008928,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2019,tourist_visits,1.7782794100,1.7782794100,False,5,15.2283158213,1.0282245926,0.1525816915,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2019,tourist_visits,3.1622776602,3.1622776602,False,5,19.2758941034,1.0729848318,0.1933636293,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2019,tourist_visits,5.6234132519,5.6234132519,False,5,24.2813751969,1.3806569050,0.2440268339,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2019,tourist_visits,10.0000000000,10.0000000000,False,5,29.6426315497,2.2855759113,0.2986574998,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2019,tourist_visits,17.7827941004,17.7827941004,False,5,34.5713209174,3.5953829622,0.3493116731,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2019,tourist_visits,31.6227766017,31.6227766017,False,5,38.4998640984,4.9143993653,0.3900572960,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2019,tourist_visits,56.2341325190,56.2341325190,False,5,41.2844961289,5.9838023086,0.4191766350,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2019,tourist_visits,100.0000000000,100.0000000000,False,5,43.0953655171,6.7363453956,0.4382338535,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2019,tourist_visits,177.8279410039,177.8279410039,False,5,44.2069140507,7.2200115895,0.4499829516,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2019,tourist_visits,316.2277660168,316.2277660168,False,5,44.8649265034,7.5140180272,0.4569576187,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2019,tourist_visits,562.3413251903,562.3413251903,False,5,45.2460705284,7.6869116378,0.4610044326,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2019,tourist_visits,1000.0000000000,1000.0000000000,False,5,45.4640527212,7.7866441024,0.4633211679,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2023,tourist_visits,0.0001000000,0.0001000000,False,6,6.4363232290,2.9486028663,0.0643946480,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2023,tourist_visits,0.0001778279,0.0001778279,False,6,6.4367347399,2.9486345569,0.0643987683,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2023,tourist_visits,0.0003162278,0.0003162278,False,6,6.4374664984,2.9486909071,0.0644060951,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2023,tourist_visits,0.0005623413,0.0005623413,False,6,6.4387676971,2.9487910991,0.0644191235,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2023,tourist_visits,0.0010000000,0.0010000000,False,6,6.4410813632,2.9489692224,0.0644422893,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2023,tourist_visits,0.0017782794,0.0017782794,False,6,6.4451949848,2.9492858301,0.0644834775,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2023,tourist_visits,0.0031622777,0.0031622777,False,6,6.4525078670,2.9498483876,0.0645566988,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2023,tourist_visits,0.0056234133,0.0056234133,False,6,6.4655049905,2.9508473189,0.0646868348,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2023,tourist_visits,0.0100000000,0.0100000000,False,6,6.4885946921,2.9526191020,0.0649180260,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2023,tourist_visits,0.0177827941,0.0177827941,False,6,6.5295826511,2.9557552920,0.0653284323,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2023,tourist_visits,0.0316227766,0.0316227766,False,6,6.6022440029,2.9612863405,0.0660559937,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2023,tourist_visits,0.0562341325,0.0562341325,False,6,6.7307445436,2.9709767145,0.0673427206,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2023,tourist_visits,0.1000000000,0.1000000000,False,6,6.9570328744,2.9877497219,0.0696087778,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2023,tourist_visits,0.1778279410,0.1778279410,False,6,7.3525697354,3.0161321895,0.0735701453,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2023,tourist_visits,0.3162277660,0.3162277660,False,6,8.0350772049,3.0621139667,0.0804069952,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2023,tourist_visits,0.5623413252,0.5623413252,False,6,9.1871692491,3.1303719163,0.0919522490,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2023,tourist_visits,1.0000000000,1.0000000000,False,6,11.0626117151,3.2141015443,0.1107598847,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2023,tourist_visits,1.7782794100,1.7782794100,False,6,13.9456850468,3.2736290065,0.1397115692,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2023,tourist_visits,3.1622776602,3.1622776602,False,6,18.0186883819,3.2255905686,0.1807132686,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2023,tourist_visits,5.6234132519,5.6234132519,False,6,23.1515116134,3.0305974815,0.2326008255,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2023,tourist_visits,10.0000000000,10.0000000000,False,6,28.7796336980,2.9406933791,0.2898608715,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2023,tourist_visits,17.7827941004,17.7827941004,False,6,34.0869279587,3.4277167541,0.3443157182,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2023,tourist_visits,31.6227766017,31.6227766017,False,6,38.4190931151,4.4000227963,0.3891864850,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2023,tourist_visits,56.2341325190,56.2341325190,False,6,41.5497342728,5.3913652902,0.4218996852,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2023,tourist_visits,100.0000000000,100.0000000000,False,6,43.6141682293,6.1577282302,0.4436244758,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2023,tourist_visits,177.8279410039,177.8279410039,False,6,44.8930355944,6.6728877196,0.4571497747,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2023,tourist_visits,316.2277660168,316.2277660168,False,6,45.6544079576,6.9934297258,0.4652281101,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2023,tourist_visits,562.3413251903,562.3413251903,False,6,46.0969145383,7.1843233221,0.4699324968,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2023,tourist_visits,1000.0000000000,1000.0000000000,False,6,46.3504883944,7.2952087234,0.4726314464,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,0.0001000000,0.0001000000,True,1,10.0521583254,,0.1006063559,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,0.0001778279,0.0001778279,True,1,10.0527629989,,0.1006124179,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,0.0003162278,0.0003162278,True,1,10.0538382277,,0.1006231975,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,0.0005623413,0.0005623413,True,1,10.0557501285,,0.1006423649,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,0.0010000000,0.0010000000,True,1,10.0591495273,,0.1006764451,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,0.0017782794,0.0017782794,True,1,10.0651930429,,0.1007370336,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,0.0031622777,0.0031622777,True,1,10.0759351557,,0.1008447278,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,0.0056234133,0.0056234133,True,1,10.0950220065,,0.1010360829,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,0.0100000000,0.0100000000,True,1,10.1289144291,,0.1013758757,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,0.0177827941,0.0177827941,True,1,10.1890291116,,0.1019785776,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,0.0316227766,0.0316227766,True,1,10.2954407377,,0.1030454920,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,0.0562341325,0.0562341325,True,1,10.4831387990,,0.1049275513,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,0.1000000000,0.1000000000,True,1,10.8121582835,,0.1082270989,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,0.1778279410,0.1778279410,True,1,11.3826457410,,0.1139495958,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,0.3162277660,0.3162277660,True,1,12.3533547829,,0.1236910075,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,0.5623413252,0.5623413252,True,1,13.9532866354,,0.1397599151,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,1.0000000000,1.0000000000,True,1,16.4567884977,,0.1649408115,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,1.7782794100,1.7782794100,True,1,20.0724170281,,0.2014022074,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,3.1622776602,3.1622776602,True,1,24.7325403106,,0.2485978371,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,5.6234132519,5.6234132519,True,1,29.9312944554,,0.3015780389,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,10.0000000000,10.0000000000,True,1,34.8743097367,,0.3523435758,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,17.7827941004,17.7827941004,True,1,38.9092998391,,0.3941164199,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,31.6227766017,31.6227766017,True,1,41.8125608489,,0.4243822305,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,56.2341325190,56.2341325190,True,1,43.7171886187,,0.4443412306,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,100.0000000000,100.0000000000,True,1,44.8920873553,,0.4566965685,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,177.8279410039,177.8279410039,True,1,45.5895262408,,0.4640470792,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,316.2277660168,316.2277660168,True,1,45.9941305494,,0.4683169611,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,562.3413251903,562.3413251903,True,1,46.2257294336,,0.4707629629,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2015,tourism_comprehensive_income,1000.0000000000,1000.0000000000,True,1,46.3572829304,,0.4721529639,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.0001000000,0.0001000000,True,2,9.2442077646,1.1426146408,0.0925095079,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.0001778279,0.0001778279,True,2,9.2447910864,1.1426448367,0.0925153538,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.0003162278,0.0003162278,True,2,9.2458283528,1.1426985236,0.0925257489,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.0005623413,0.0005623413,True,2,9.2476727677,1.1427939632,0.0925442332,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.0010000000,0.0010000000,True,2,9.2509522264,1.1429635839,0.0925770990,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.0017782794,0.0017782794,True,2,9.2567826732,1.1432649088,0.0926355304,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.0031622777,0.0031622777,True,2,9.2671465785,1.1437997750,0.0927393953,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.0056234133,0.0056234133,True,2,9.2855630442,1.1447478427,0.0929239626,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.0100000000,0.0100000000,True,2,9.3182701895,1.1464240779,0.0932517530,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.0177827941,0.0177827941,True,2,9.3762986878,1.1493743879,0.0938333259,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.0316227766,0.0316227766,True,2,9.4790681134,1.1545252373,0.0948633401,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.0562341325,0.0562341325,True,2,9.6604998628,1.1633871405,0.0966818768,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.1000000000,0.1000000000,True,2,9.9790238322,1.1782300403,0.0998749126,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.1778279410,0.1778279410,True,2,10.5327984727,1.2018655327,0.1054274351,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.3162277660,0.3162277660,True,2,11.4794507636,1.2358869164,0.1149230251,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,0.5623413252,0.5623413252,True,2,13.0520132402,1.2745930589,0.1307085703,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,1.0000000000,1.0000000000,True,2,15.5443579942,1.2903715928,0.1557609889,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,1.7782794100,1.7782794100,True,2,19.2155185491,1.2118374505,0.1927533307,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,3.1622776602,3.1622776602,True,2,24.0811773586,0.9211663208,0.2419883615,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,5.6234132519,5.6234132519,True,2,29.7040125850,0.3214251037,0.2992539539,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,10.0000000000,10.0000000000,True,2,35.2611709125,0.5471043215,0.3563363021,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,17.7827941004,17.7827941004,True,2,39.9660094390,1.4944130477,0.4051231569,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,31.6227766017,31.6227766017,True,2,43.4534279653,2.3205365300,0.4416043342,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,56.2341325190,56.2341325190,True,2,45.7909101676,2.9326851390,0.4662266413,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,100.0000000000,100.0000000000,True,2,47.2533459449,3.3393239216,0.4817067064,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,177.8279410039,177.8279410039,True,2,48.1290983830,3.5914973662,0.4910057918,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,316.2277660168,316.2277660168,True,2,48.6397984333,3.7415394029,0.4964389915,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,562.3413251903,562.3413251903,True,2,48.9330126098,3.8286765849,0.4995619371,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2017,tourism_comprehensive_income,1000.0000000000,1000.0000000000,True,2,49.0998537628,3.8785808669,0.5013400753,0.1000000000,fallback_insufficient_inner_validations,False,none,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2018,tourism_comprehensive_income,0.0001000000,0.0001000000,True,3,8.7054087926,1.2343812642,0.0871113803,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2018,tourism_comprehensive_income,0.0001778279,0.0001778279,True,3,8.7059553170,1.2344434253,0.0871168563,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
fold_local_augmented_nested,tourism_comprehensive_income_test_2018,tourism_comprehensive_income,0.0003162278,0.0003162278,True,3,8.7069271549,1.2345539524,0.0871265938,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
