track,outer_fold_id,metric,lambda,alpha_code_parameter,validation_year,inner_physical_train_n,inner_effective_train_n,inner_train_end_year,actual,prediction,smape_percent,absolute_log_error,simulated_training
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,5.6234132519,5.6234132519,2014,4,4,2013,79.0000000000,58.4323581087,29.9312944554,0.3015780389,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,5.6234132519,5.6234132519,2015,5,5,2014,94.0000000000,69.8510357147,29.4767307145,0.2969298690,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,5.6234132519,5.6234132519,2017,6,7,2015,130.0000000000,97.5912600449,28.4797754964,0.2867465098,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,5.6234132519,5.6234132519,2018,7,8,2017,142.0000000000,111.7013497545,23.8852889627,0.2399982679,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,5.6234132519,5.6234132519,2019,8,9,2018,165.0000000000,125.9385193122,26.8520516157,0.2701516280,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,10.0000000000,10.0000000000,2014,4,4,2013,79.0000000000,55.5400441429,34.8743097367,0.3523435758,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,10.0000000000,10.0000000000,2015,5,5,2014,94.0000000000,65.5600000000,35.6480320882,0.3603290284,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,10.0000000000,10.0000000000,2017,6,7,2015,130.0000000000,90.2661252282,36.0780621447,0.3647721963,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,10.0000000000,10.0000000000,2018,7,8,2017,142.0000000000,103.0896417297,31.7519402254,0.3202281398,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,10.0000000000,10.0000000000,2019,8,9,2018,165.0000000000,116.1825359615,34.7229701671,0.3507829337,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,17.7827941004,17.7827941004,2014,4,4,2013,79.0000000000,53.2677686523,38.9092998391,0.3941164199,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,17.7827941004,17.7827941004,2015,5,5,2014,94.0000000000,62.0018912322,41.0227190389,0.4161298939,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,17.7827941004,17.7827941004,2017,6,7,2015,130.0000000000,83.6311064953,43.4102451327,0.4411189123,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,17.7827941004,17.7827941004,2018,7,8,2017,142.0000000000,94.9978397332,39.6646318124,0.4019729059,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,17.7827941004,17.7827941004,2019,8,9,2018,165.0000000000,106.7100510739,42.9059938679,0.4358301206,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,31.6227766017,31.6227766017,2014,4,4,2013,79.0000000000,51.6797293286,41.8125608489,0.4243822305,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,31.6227766017,31.6227766017,2015,5,5,2014,94.0000000000,59.4103435067,45.0942950817,0.4588264380,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,31.6227766017,31.6227766017,2017,6,7,2015,130.0000000000,78.4377566119,49.4749552349,0.5052290496,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,31.6227766017,31.6227766017,2018,7,8,2017,142.0000000000,88.4609246036,46.4626057441,0.4732661330,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,31.6227766017,31.6227766017,2019,8,9,2018,165.0000000000,98.8314716491,50.1596931839,0.5125293809,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,56.2341325190,56.2341325190,2014,4,4,2013,79.0000000000,50.6584790720,43.7171886187,0.4443412306,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,56.2341325190,56.2341325190,2015,5,5,2014,94.0000000000,57.6957047870,47.8646317164,0.4881120520,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,56.2341325190,56.2341325190,2017,6,7,2015,130.0000000000,74.8182757361,53.8835941916,0.5524722673,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,56.2341325190,56.2341325190,2018,7,8,2017,142.0000000000,83.7950080932,51.5556055896,0.5274536212,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,56.2341325190,56.2341325190,2019,8,9,2018,165.0000000000,93.0793387895,55.7353111240,0.5724932392,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,100.0000000000,100.0000000000,2014,4,4,2013,79.0000000000,50.0364271923,44.8920873553,0.4566965685,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,100.0000000000,100.0000000000,2015,5,5,2014,94.0000000000,56.6322118857,49.6146045344,0.5067168444,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,100.0000000000,100.0000000000,2017,6,7,2015,130.0000000000,72.4949719470,56.7964996860,0.5840172435,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,100.0000000000,100.0000000000,2018,7,8,2017,142.0000000000,80.7509137095,54.9933423577,0.5644577803,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,100.0000000000,100.0000000000,2019,8,9,2018,165.0000000000,89.2671709331,59.5694904608,0.6143116803,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,177.8279410039,177.8279410039,2014,4,4,2013,79.0000000000,49.6699823225,45.5895262408,0.4640470792,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,177.8279410039,177.8279410039,2015,5,5,2014,94.0000000000,55.9988008921,50.6686705253,0.5179645044,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,177.8279410039,177.8279410039,2017,6,7,2015,130.0000000000,71.0814910602,58.6016232813,0.6037074702,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,177.8279410039,177.8279410039,2018,7,8,2017,142.0000000000,78.8797449314,57.1535023170,0.5879025809,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,177.8279410039,177.8279410039,2019,8,9,2018,165.0000000000,86.9001337558,62.0085945011,0.6411859024,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,316.2277660168,316.2277660168,2014,4,4,2013,79.0000000000,49.4583495119,45.9941305494,0.4683169611,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,316.2277660168,316.2277660168,2015,5,5,2014,94.0000000000,55.6306195144,51.2854663172,0.5245610219,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,316.2277660168,316.2277660168,2017,6,7,2015,130.0000000000,70.2494111101,59.6761693917,0.6154825251,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,316.2277660168,316.2277660168,2018,7,8,2017,142.0000000000,77.7713704613,58.4504063508,0.6020536831,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,316.2277660168,316.2277660168,2019,8,9,2018,165.0000000000,85.4894035639,63.4841995748,0.6575530406,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,562.3413251903,562.3413251903,2014,4,4,2013,79.0000000000,49.3375221293,46.2257294336,0.4707629629,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,562.3413251903,562.3413251903,2015,5,5,2014,94.0000000000,55.4196304394,51.6402957859,0.5283609112,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,562.3413251903,562.3413251903,2017,6,7,2015,130.0000000000,69.7690586990,60.3005707624,0.6223438241,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,562.3413251903,562.3413251903,2018,7,8,2017,142.0000000000,77.1291817186,59.2078314469,0.6103453568,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,562.3413251903,562.3413251903,2019,8,9,2018,165.0000000000,84.6690706237,64.3499246227,0.6671951028,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,1000.0000000000,1000.0000000000,2014,4,4,2013,79.0000000000,49.2689905657,46.3572829304,0.4721529639,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,1000.0000000000,1000.0000000000,2015,5,5,2014,94.0000000000,55.2997061970,51.8424245952,0.5305271866,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,1000.0000000000,1000.0000000000,2017,6,7,2015,130.0000000000,69.4948765569,60.6583231483,0.6262814192,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,1000.0000000000,1000.0000000000,2018,7,8,2017,142.0000000000,76.7618551344,59.6430715268,0.6151192188,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,1000.0000000000,1000.0000000000,2019,8,9,2018,165.0000000000,84.1988663192,64.8487169098,0.6727640169,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0001000000,0.0001000000,2014,4,4,2013,79.0000000000,71.4388255371,10.0521583254,0.1006063559,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0001000000,0.0001000000,2015,5,5,2014,94.0000000000,86.3908806673,8.4362572038,0.0844126599,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0001000000,0.0001000000,2017,6,7,2015,130.0000000000,120.4481446271,7.6278108485,0.0763151252,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0001000000,0.0001000000,2018,7,8,2017,142.0000000000,136.5969798373,3.8787356316,0.0387922202,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0001000000,0.0001000000,2019,8,9,2018,165.0000000000,152.4012131657,7.9387137237,0.0794288703,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0001778279,0.0001778279,2014,4,4,2013,79.0000000000,71.4383924727,10.0527629989,0.1006124179,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0001778279,0.0001778279,2015,5,5,2014,94.0000000000,86.3903943124,8.4368191739,0.0844182896,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0001778279,0.0001778279,2017,6,7,2015,130.0000000000,120.4475741634,7.6282837783,0.0763198614,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0001778279,0.0001778279,2018,7,8,2017,142.0000000000,136.5963930879,3.8791650188,0.0387965157,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0001778279,0.0001778279,2019,8,9,2018,165.0000000000,152.4006180862,7.9391035782,0.0794327750,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0003162278,0.0003162278,2014,4,4,2013,79.0000000000,71.4376224049,10.0538382277,0.1006231975,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0003162278,0.0003162278,2015,5,5,2014,94.0000000000,86.3895294748,8.4378184780,0.0844283004,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0003162278,0.0003162278,2017,6,7,2015,130.0000000000,120.4465597509,7.6291247591,0.0763282834,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0003162278,0.0003162278,2018,7,8,2017,142.0000000000,136.5953497116,3.8799285731,0.0388041542,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0003162278,0.0003162278,2019,8,9,2018,165.0000000000,152.3995598940,7.9397968354,0.0794397185,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0005623413,0.0005623413,2014,4,4,2013,79.0000000000,71.4362531407,10.0557501285,0.1006423649,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0005623413,0.0005623413,2015,5,5,2014,94.0000000000,86.3879916703,8.4395954068,0.0844461014,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0005623413,0.0005623413,2017,6,7,2015,130.0000000000,120.4447559410,7.6306201925,0.0763432596,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0005623413,0.0005623413,2018,7,8,2017,142.0000000000,136.5934943863,3.8812863348,0.0388177369,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0005623413,0.0005623413,2019,8,9,2018,165.0000000000,152.3976782131,7.9410295991,0.0794520656,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0010000000,0.0010000000,2014,4,4,2013,79.0000000000,71.4338186226,10.0591495273,0.1006764451,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0010000000,0.0010000000,2015,5,5,2014,94.0000000000,86.3852573980,8.4427549256,0.0844777530,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0010000000,0.0010000000,2017,6,7,2015,130.0000000000,120.4415485764,7.6332792845,0.0763698893,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0010000000,0.0010000000,2018,7,8,2017,142.0000000000,136.5901953815,3.8837006529,0.0388418892,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0010000000,0.0010000000,2019,8,9,2018,165.0000000000,152.3943323127,7.9432216671,0.0794740209,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0017782794,0.0017782794,2014,4,4,2013,79.0000000000,71.4294906846,10.0651930429,0.1007370336,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0017782794,0.0017782794,2015,5,5,2014,94.0000000000,86.3803962798,8.4483723035,0.0845340271,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0017782794,0.0017782794,2017,6,7,2015,130.0000000000,120.4358459763,7.6380072400,0.0764172378,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0017782794,0.0017782794,2018,7,8,2017,142.0000000000,136.5843297207,3.8879934738,0.0388848336,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0017782794,0.0017782794,2019,8,9,2018,165.0000000000,152.3883831708,7.9471193641,0.0795130595,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0031622777,0.0031622777,2014,4,4,2013,79.0000000000,71.4217985586,10.0759351557,0.1008447278,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0031622777,0.0031622777,2015,5,5,2014,94.0000000000,86.3717555896,8.4583580012,0.0846340628,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0031622777,0.0031622777,2017,6,7,2015,130.0000000000,120.4257082912,7.6464128017,0.0765014164,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0031622777,0.0031622777,2018,7,8,2017,142.0000000000,136.5739017549,3.8956256928,0.0389611847,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0031622777,0.0031622777,2019,8,9,2018,165.0000000000,152.3778064750,7.9540492546,0.0795824681,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0056234133,0.0056234133,2014,4,4,2013,79.0000000000,71.4081329401,10.0950220065,0.1010360829,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0056234133,0.0056234133,2015,5,5,2014,94.0000000000,86.3564018312,8.4761040819,0.0848118423,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0056234133,0.0056234133,2017,6,7,2015,130.0000000000,120.4076905491,7.6613537147,0.0766510446,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0056234133,0.0056234133,2018,7,8,2017,142.0000000000,136.5553668248,3.9091928023,0.0390969075,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0056234133,0.0056234133,2019,8,9,2018,165.0000000000,152.3590061852,7.9663684146,0.0797058551,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0100000000,0.0100000000,2014,4,4,2013,79.0000000000,71.3838730898,10.1289144291,0.1013758757,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0100000000,0.0100000000,2015,5,5,2014,94.0000000000,86.3291358228,8.5076259499,0.0851276302,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0100000000,0.0100000000,2017,6,7,2015,130.0000000000,120.3756812226,7.6879022199,0.0769169212,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0100000000,0.0100000000,2018,7,8,2017,142.0000000000,136.5224346767,3.9333027730,0.0393380999,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0100000000,0.0100000000,2019,8,9,2018,165.0000000000,152.3255993887,7.9882622995,0.0799251428,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0177827941,0.0177827941,2014,4,4,2013,79.0000000000,71.3408628584,10.1890291116,0.1019785776,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0177827941,0.0177827941,2015,5,5,2014,94.0000000000,86.2807667368,8.5635682640,0.0856880742,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0177827941,0.0177827941,2017,6,7,2015,130.0000000000,120.3188583214,7.7350478054,0.0773890790,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0177827941,0.0177827941,2018,7,8,2017,142.0000000000,136.4639609290,3.9761260686,0.0397665003,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0177827941,0.0177827941,2019,8,9,2018,165.0000000000,152.2662728729,8.0271546117,0.0803146904,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0316227766,0.0316227766,2014,4,4,2013,79.0000000000,71.2647888568,10.2954407377,0.1030454920,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0316227766,0.0316227766,2015,5,5,2014,94.0000000000,86.1951226207,8.6626954890,0.0866811883,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0316227766,0.0316227766,2017,6,7,2015,130.0000000000,120.2181220535,7.8186806504,0.0782266739,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0316227766,0.0316227766,2018,7,8,2017,142.0000000000,136.3602582100,4.0521170847,0.0405267167,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0316227766,0.0316227766,2019,8,9,2018,165.0000000000,152.1610263288,8.0961862306,0.0810061301,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0562341325,0.0562341325,2014,4,4,2013,79.0000000000,71.1307904296,10.4831387990,0.1049275513,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0562341325,0.0562341325,2015,5,5,2014,94.0000000000,86.0439816477,8.8378609266,0.0884362022,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0562341325,0.0562341325,2017,6,7,2015,130.0000000000,120.0399609900,7.9667577699,0.0797097549,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0562341325,0.0562341325,2018,7,8,2017,142.0000000000,136.1767259761,4.1867442385,0.0418735597,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0562341325,0.0562341325,2019,8,9,2018,165.0000000000,151.9746632088,8.2185349828,0.0822316564,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.1000000000,0.1000000000,2014,4,4,2013,79.0000000000,70.8964777805,10.8121582835,0.1082270989,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.1000000000,0.1000000000,2015,5,5,2014,94.0000000000,85.7788142588,9.1458893809,0.0915227263,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.1000000000,0.1000000000,2017,6,7,2015,130.0000000000,119.7261920056,8.2280580278,0.0823270481,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.1000000000,0.1000000000,2018,7,8,2017,142.0000000000,135.8531094926,4.4245612501,0.0442528328,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.1000000000,0.1000000000,2019,8,9,2018,165.0000000000,151.6457476857,8.4348218233,0.0843982805,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.1778279410,0.1778279410,2014,4,4,2013,79.0000000000,70.4919315123,11.3826457410,0.1139495958,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.1778279410,0.1778279410,2015,5,5,2014,94.0000000000,85.3183460268,9.6829512045,0.0969052744,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.1778279410,0.1778279410,2017,6,7,2015,130.0000000000,119.1776751837,8.6864321279,0.0869190021,True
