track,outer_fold_id,metric,lambda,alpha_code_parameter,simulated_training,inner_validation_count,mean_inner_smape_percent,std_inner_smape_percent,mean_inner_absolute_log_error,selected_lambda,selection_status,boundary_hit,boundary_side,min_required_inner_validations
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,56.2341325190,56.2341325190,True,5,50.5512662481,4.8194929832,0.5169744820,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,100.0000000000,100.0000000000,True,5,53.1732048788,5.8863014448,0.5452400234,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,177.8279410039,177.8279410039,True,5,54.8043833731,6.5927187381,0.5629615074,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,316.2277660168,316.2277660168,True,5,55.7780744368,7.0290460321,0.5735934463,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,562.3413251903,562.3413251903,True,5,56.3448704103,7.2879187807,0.5798016316,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2021,tourism_comprehensive_income,1000.0000000000,1000.0000000000,True,5,56.6699638221,7.4379920639,0.5833689611,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0001000000,0.0001000000,True,5,7.5867351466,2.2734794760,0.0759110463,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0001778279,0.0001778279,True,5,7.5872269096,2.2735380503,0.0759159719,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0003162278,0.0003162278,True,5,7.5881013746,2.2736422061,0.0759247308,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0005623413,0.0005623413,True,5,7.5896563324,2.2738274061,0.0759403057,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0010000000,0.0010000000,True,5,7.5924212115,2.2741566862,0.0759679995,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0017782794,0.0017782794,True,5,7.5973370849,2.2747420569,0.0760172383,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0031622777,0.0031622777,True,5,7.6060761812,2.2757824360,0.0761047719,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0056234133,0.0056234133,True,5,7.6216082040,2.2776307024,0.0762603465,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0100000000,0.0100000000,True,5,7.6492015343,2.2809116636,0.0765367340,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0177827941,0.0177827941,True,5,7.6981851722,2.2867277463,0.0770273843,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0316227766,0.0316227766,True,5,7.7850240385,2.2970115467,0.0778972402,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.0562341325,0.0562341325,True,5,7.9386073434,2.3151093939,0.0794357449,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.1000000000,0.1000000000,True,5,8.2090977531,2.3466747788,0.0821455973,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.1778279410,0.1778279410,True,5,8.6819955879,2.4007732942,0.0868839965,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.3162277660,0.3162277660,True,5,9.4982971271,2.4902620084,0.0950657073,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,0.5623413252,0.5623413252,True,5,10.8771705307,2.6277507648,0.1088936487,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,1.0000000000,1.0000000000,True,5,13.1245369208,2.8076053884,0.1314545326,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,1.7782794100,1.7782794100,True,5,16.5870167877,2.9626140646,0.1662809608,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,3.1622776602,3.1622776602,True,5,21.4975737036,2.9169946928,0.2158461886,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,5.6234132519,5.6234132519,True,5,27.7250282489,2.4500715040,0.2790808627,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,10.0000000000,10.0000000000,True,5,34.6150628724,1.6943816338,0.3496911748,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,17.7827941004,17.7827941004,True,5,41.1825779382,1.9640628949,0.4178336505,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,31.6227766017,31.6227766017,True,5,46.6008220187,3.3964090557,0.4748466464,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,56.2341325190,56.2341325190,True,5,50.5512662481,4.8194929832,0.5169744820,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,100.0000000000,100.0000000000,True,5,53.1732048788,5.8863014448,0.5452400234,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,177.8279410039,177.8279410039,True,5,54.8043833731,6.5927187381,0.5629615074,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,316.2277660168,316.2277660168,True,5,55.7780744368,7.0290460321,0.5735934463,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,562.3413251903,562.3413251903,True,5,56.3448704103,7.2879187807,0.5798016316,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourism_comprehensive_income__test_2023,tourism_comprehensive_income,1000.0000000000,1000.0000000000,True,5,56.6699638221,7.4379920639,0.5833689611,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
